Accession	Name	Source Database	Type	Integrated Into	Integrated Signatures	GO Terms
IPR032854	Alkylated DNA repair protein alkB homologue 3  Biological Process	interpro	family		PTHR31212	GO:0051213,GO:0006281,GO:0006307
IPR032885	DNA double-strand break repair protein Mre11, archaea-type  Biological Process	interpro	family		MF_02044	GO:0006302
IPR033246	DNA-binding protein BIN4  Biological Process	interpro	family		PTHR34810	GO:0003690,GO:0042023,GO:0009330
IPR033312	DNA damage-binding protein 2  Biological Process	interpro	family		PTHR15169	GO:0003684,GO:0006281,GO:0005634,GO:0080008
IPR033685	DNA primase  Biological Process	interpro	family		MF_04011	GO:0003896,GO:0039686
IPR034566	Type 2 DNA topoisomerase 6 subunit B-like, plants  Biological Process	interpro	family		PTHR36722	GO:0042138
IPR034678	DNA-directed RNA polymerase subunit RpoC1  Biological Process	interpro	family		MF_01323	GO:0003899,GO:0006351
IPR034699	DNA-directed DNA polymerase T7  Biological Process	interpro	family		MF_04101	GO:0008408,GO:0006261
IPR034724	Chromodomain-helicase-DNA-binding protein 8  Biological Process	interpro	family		MF_03071	GO:0006338
IPR034749	DNA-directed DNA polymerase T4 type  Biological Process	interpro	family		MF_04100	GO:0003677,GO:0003887,GO:0008408,GO:0039693
IPR035184	DNA replication protein 17  Biological Process	interpro	family		PF17549	GO:0039693
IPR036185	DNA helicase, DnaB-like, N-terminal domain superfamily  Biological Process	interpro	homologous_superfamily		SSF48024	GO:0003678,GO:0005524,GO:0006260
IPR036202	DNA topoisomerase I, DNA binding, eukaryotic-type, N-terminal domain superfamily  Biological Process	interpro	homologous_superfamily		SSF56741	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR036362	Adenovirus DNA-binding, N-terminal domain superfamily  Biological Process	interpro	homologous_superfamily		SSF47724,G3DSA:1.10.269.10	GO:0003677,GO:0006260,GO:0006351
IPR036395	Copper fist DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		SSF57879,G3DSA:3.90.430.10	GO:0003677,GO:0003700,GO:0005507,GO:0006355,GO:0005634
IPR036407	DM DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:4.10.1040.10,SSF82927	GO:0043565,GO:0006355
IPR036599	DNA ligase, ATP-dependent, N-terminal domain superfamily  Biological Process	interpro	homologous_superfamily		SSF117018,G3DSA:1.10.3260.10	GO:0003677,GO:0003910,GO:0006281,GO:0006310
IPR036631	Methylated DNA-protein cysteine methyltransferase domain superfamily  Biological Process	interpro	homologous_superfamily		SSF53155	GO:0003908,GO:0006281
IPR036654	DNA polymerase III, psi subunit superfamily  Biological Process	interpro	homologous_superfamily		SSF102220,G3DSA:3.40.50.10220	GO:0003887,GO:0008408,GO:0006260
IPR036745	DNA polymerase III-theta superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:1.20.58.250,SSF46575	GO:0003677,GO:0003887,GO:0006260
IPR036775	DNA polymerase, Y-family, little finger domain superfamily  Biological Process	interpro	homologous_superfamily		SSF100879,G3DSA:3.30.1490.100	GO:0003684,GO:0006281
IPR036864	Zn(2)-C6 fungal-type DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:4.10.240.10,SSF57701	GO:0000981,GO:0008270,GO:0006355
IPR036977	DNA Primase, CHC2-type zinc finger  Biological Process	interpro	homologous_superfamily		G3DSA:3.90.580.10	GO:0003677,GO:0008270,GO:0006260
IPR036995	Methylpurine-DNA glycosylase superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:3.10.300.10	GO:0003677,GO:0003905,GO:0006284
IPR037033	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:2.40.270.10	GO:0003677,GO:0003899,GO:0006351
IPR037059	Rel homology domain (RHD), DNA-binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:2.60.40.340	GO:0003677,GO:0003700,GO:0006355
IPR037095	RBP-J/Cbf11, DNA binding domain superfamily  Biological Process	interpro	homologous_superfamily		G3DSA:2.60.40.1450	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR037211	Bacteriophage DNA replication protein Gp16.7 superfamily  Biological Process	interpro	homologous_superfamily		SSF140713,G3DSA:1.10.8.600	GO:0039693
IPR037392	YfmP, Helix-Turn-Helix DNA binding domain  Biological Process	interpro	domain		cd04774	GO:0003677,GO:0006355
IPR037489	DNA repair RAD52-like protein  Biological Process	interpro	family		PTHR34050	GO:0003677,GO:0000724
IPR037540	DNA-binding protein, Adenovirus  Biological Process	interpro	family		MF_04054	GO:0003677,GO:0006268
IPR037706	DNA-dependent protein kinase catalytic subunit, catalytic domain  Biological Process	interpro	domain		cd05172	GO:0004677,GO:0006281
IPR038846	DNA-directed RNA polymerase III subunit RPC9  Biological Process	interpro	family		PTHR15561	GO:0006384,GO:0005666
IPR038859	DNA-binding protein RHL1  Biological Process	interpro	family		PTHR35698	GO:0003677,GO:0042023
IPR038973	DNA mismatch repair protein MutL/Mlh/Pms-like  Biological Process	interpro	family		PTHR10073	GO:0016887,GO:0140664,GO:0006298,GO:0032300
IPR039134	Single-strand selective monofunctional uracil DNA glycosylase  Biological Process	interpro	family		cd19374,PTHR13235	GO:0017065,GO:0006284
IPR039304	Dynein assembly factor 3, axonemal  Biological Process	interpro	family		PTHR22118	GO:0070286
IPR039673	DNA-binding protein SATB1/SATB2  Biological Process	interpro	family		PTHR15116	GO:0003677,GO:0006338
IPR039729	DNA fragmentation factor 40  Biological Process	interpro	family		PTHR13067	GO:0004520,GO:0006309
IPR039920	DNA repair/transcription protein MET18/MMS19  Biological Process	interpro	family		PTHR12891	GO:0097428
IPR040203	DNA replication regulator Sld2  Biological Process	interpro	family		PTHR28124	GO:0006270
IPR042238	DNA excision repair protein Rad28/ERCC8/Ckn1/ATCSA-1  Biological Process	interpro	family		PTHR46202	GO:0006283
IPR042361	Z-DNA-binding protein 1  Biological Process	interpro	family		PTHR14966	GO:0003677,GO:0060340
IPR042429	Swi5-dependent recombination DNA repair protein 1 homolog  Biological Process	interpro	family		PTHR28643	GO:0030374,GO:0000724,GO:0032798
IPR042511	DNA replication regulator Sld3  Biological Process	interpro	family		PTHR28067	GO:0006270
IPR043183	DnaJ homolog subfamily B member 2/6-like  Biological Process	interpro	family		PTHR45168	GO:0030544,GO:0051082,GO:0061077
IPR043522	DNA damage-induced apoptosis suppressor protein  Biological Process	interpro	family		PTHR35537	GO:1902230
IPR044108	DNA (cytosine-5)-methyltransferase 3A, ADD domain  Biological Process	interpro	domain		cd11729	GO:0010468
IPR044147	Uracil DNA glycosylase family 5  Biological Process	interpro	domain		cd10031	GO:0004844,GO:0033958,GO:0051536,GO:0006284
IPR044298	Adenine/Thymine-DNA glycosylase  Biological Process	interpro	family		PTHR42944	GO:0016798,GO:0006284
IPR044632	DnaJ homolog subfamily C member 25-like  Biological Process	interpro	family		PTHR44176	GO:0006457
IPR044634	J-protein Zuotin/DnaJC2  Biological Process	interpro	family		PTHR43999	GO:0030544,GO:0043022,GO:0006450,GO:0051083
IPR044713	DnaJ homolog subfamily A member 1/2-like  Biological Process	interpro	family		PTHR43888	GO:0030544,GO:0006457
IPR044811	DNA glycosylase, plant  Biological Process	interpro	family		PTHR46213	GO:0019104,GO:0035514,GO:0141166
IPR044917	DNA-directed primase/polymerase protein  Biological Process	interpro	family		PTHR31399	GO:0003887,GO:0003896,GO:0042276
IPR044978	DnaJ homologue subfamily C, GRV2/DNAJC13  Biological Process	interpro	family		PTHR36983	GO:0007032,GO:2000641
IPR045076	DNA mismatch repair MutS  Biological Process	interpro	family		PTHR48466,PTHR11361	GO:0005524,GO:0030983,GO:0140664,GO:0006298
IPR045173	DNA replication factor Cdt1  Biological Process	interpro	family		PTHR28637	GO:0003677,GO:0030174,GO:0071163
IPR045177	Factor of DNA methylation 1-5/IDN2  Biological Process	interpro	family		PTHR21596	GO:0080188
IPR045581	DNA-dependent protein kinase catalytic subunit, CC5  Biological Process	interpro	domain		PF19704	GO:0006303
IPR045846	DNA polymerase alpha catalytic subunit, catalytic domain  Biological Process	interpro	domain		cd05532	GO:0003887,GO:1902975
IPR045867	DNA-directed RNA polymerase, subunit beta-prime  Biological Process	interpro	family		PTHR19376	GO:0003899,GO:0006351
IPR046360	T-box transcription factor, DNA-binding domain  Biological Process	interpro	domain		PS50252,PF00907,SM00425,PR00937	GO:0003700,GO:0045893
IPR046393	Bacteriophage T4 DnaB-like replicative helicase  Biological Process	interpro	family		MF_04155	GO:0003678,GO:0005524,GO:0032508
IPR046399	DNA-directed RNA polymerase subunit Rpo7  Biological Process	interpro	family		MF_00865	GO:0006351,GO:0000428
IPR047112	ATP-dependent DNA helicase RecG/Transcription-repair-coupling factor  Biological Process	interpro	family		PTHR47964	GO:0006281
IPR047580	DNA polymerase gamma, palm domain  Biological Process	interpro	domain		cd08641	GO:0003887,GO:0006264
IPR047587	DNA-(apurinic or apyrimidinic site) endonuclease  Biological Process	interpro	family		MF_04167	GO:0003906,GO:0099015
IPR049912	CRESS-DNA virus replication initiator protein, endonuclease domain  Biological Process	interpro	domain		PF02407,PF00799,PS52020	GO:0006260
IPR054745	DNA double-strand break repair protein Mre11, thermococcales  Biological Process	interpro	family		NF041029	GO:0000729
Accession	Name Cellular Components	Source Database	Type	Integrated Into	Integrated Signatures	GO Terms
IPR000635	Viral ssDNA-binding protein Cellular Component	interpro	family		MF_04007,PF00747	GO:0003697,GO:0006260,GO:0042025
IPR001001	DNA polymerase III, beta sliding clamp Cellular Component	interpro	family		PIRSF000804,cd00140,PTHR30478,TIGR00663,SM00480	GO:0003677,GO:0006260,GO:0009360
IPR002297	DNA-directed DNA-polymerase, family A, mitochondria Cellular Component	interpro	family		PTHR10267,PIRSF000797,PR00867	GO:0003677,GO:0006260,GO:0005760
IPR002706	DNA-repair protein Xrcc1, N-terminal Cellular Component	interpro	domain		PF01834	GO:0003684,GO:0000012,GO:0005634
IPR002815	Spo11/DNA topoisomerase VI subunit A Cellular Component	interpro	family		PR01550,PTHR10848	GO:0003677,GO:0003918,GO:0005694
IPR003316	E2F/DP family, winged-helix DNA-binding domain Cellular Component	interpro	domain		SM01372,PF02319	GO:0006355,GO:0005667
IPR003701	DNA double-strand break repair protein Mre11 Cellular Component	interpro	family		PIRSF000882,TIGR00583	GO:0004520,GO:0008296,GO:0006302,GO:0030870
IPR004085	DNA topoisomerase VI, subunit A Cellular Component	interpro	family		MF_00132,PR01552	GO:0003677,GO:0003918,GO:0006265,GO:0005694
IPR004186	Epstein Barr virus nuclear antigen-1, DNA-binding Cellular Component	interpro	domain		PF02905	GO:0003677,GO:0006275,GO:0045893,GO:0042025
IPR004583	DNA repair protein Rad4 Cellular Component	interpro	family		PTHR12135	GO:0003684,GO:0006289,GO:0005634
IPR004584	DNA repair protein Rad50, eukaryotes Cellular Component	interpro	family		TIGR00606	GO:0016887,GO:0000723,GO:0006281,GO:0005634,GO:0030870
IPR004585	DNA recombination/repair protein Rad52 Cellular Component	interpro	family		TIGR00607	GO:0000724,GO:0000730,GO:0045002,GO:0005634
IPR005737	DNA topoisomerase IV, subunit B, Gram-negative Cellular Component	interpro	family		MF_00938,TIGR01055,PR01098	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR005740	DNA topoisomerase 4 subunit B, Firmicutes/Mollicutes Cellular Component	interpro	family		MF_00939,TIGR01058	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR005741	DNA topoisomerase IV subunit A, Gram-positive Cellular Component	interpro	family		MF_00937,TIGR01061	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR005742	DNA topoisomerase IV, subunit A, Gram-negative Cellular Component	interpro	family		MF_00936	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR005743	DNA gyrase, subunit A Cellular Component	interpro	family		MF_01897	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR005751	ATP-dependent DNA helicase PcrA Cellular Component	interpro	family		TIGR01073	GO:0003678,GO:0006268,GO:0005737
IPR005753	DNA helicase, ATP-dependent, UvrD type Cellular Component	interpro	family		TIGR01075	GO:0003678,GO:0006268,GO:0005737
IPR006308	DNA polymerase III, alpha subunit, PolC-type, Gram-positive bacteria Cellular Component	interpro	family		MF_00356,TIGR01405	GO:0003677,GO:0003887,GO:0006260,GO:0005737
IPR006779	DNA binding protein S1FA Cellular Component	interpro	family		PTHR35298,PF04689	GO:0003677,GO:0006355,GO:0005634
IPR006821	Intermediate filament head, DNA-binding domain Cellular Component	interpro	domain		PF04732	GO:0005882
IPR006886	DNA-directed RNA polymerase III subunit Rpc5 Cellular Component	interpro	family		PTHR12069,PF04801	GO:0006351,GO:0005634
IPR007015	DNA polymerase V/Myb-binding protein 1A Cellular Component	interpro	family		PF04931,PTHR13213	GO:0003677,GO:0008134,GO:0006355,GO:0005730
IPR007257	DNA replication complex GINS protein Psf2 Cellular Component	interpro	family		PIRSF028998,PTHR12772	GO:0006260,GO:0005634
IPR007281	Mre11, DNA-binding Cellular Component	interpro	domain		SM01347,PF04152	GO:0004519,GO:0030145,GO:0006302,GO:0005634
IPR007811	DNA-directed RNA polymerase III subunit RPC4 Cellular Component	interpro	family		PTHR13408,PF05132	GO:0003677,GO:0006383,GO:0005666
IPR008045	DNA replication licensing factor Mcm2 Cellular Component	interpro	family		PF12619,PR01658	GO:0003677,GO:0005524,GO:0006270,GO:1905775,GO:0005634,GO:0042555
IPR008046	DNA replication licensing factor Mcm3 Cellular Component	interpro	family		PR01659	GO:0003677,GO:0005524,GO:0006270,GO:0042555
IPR008048	DNA replication licensing factor Mcm5 Cellular Component	interpro	family		PR01661	GO:0003688,GO:0005524,GO:0006270,GO:0005634,GO:0042555
IPR008049	DNA replication licensing factor Mcm6 Cellular Component	interpro	family		PR01662	GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0005634,GO:0042555
IPR008050	DNA replication licensing factor Mcm7 Cellular Component	interpro	family		cd17758,PR01663	GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0042555
IPR008468	DNA methyltransferase 1-associated 1 Cellular Component	interpro	domain		PF05499	GO:0045892,GO:0005634
IPR008865	DNA replication terminus site-binding protein Cellular Component	interpro	family		MF_00483,PF05472,TIGR02648	GO:0003677,GO:0006274,GO:0005737
IPR009674	DNA-directed RNA polymerase I subunit RPA2, domain 4 Cellular Component	interpro	domain		PF06883	GO:0003899,GO:0006351,GO:0005634
IPR010347	Tyrosyl-DNA phosphodiesterase I Cellular Component	interpro	family		PF06087,PTHR12415	GO:0008081,GO:0006281,GO:0005634
IPR010372	DNA polymerase III delta, N-terminal Cellular Component	interpro	domain		PF06144	GO:0003677,GO:0003887,GO:0006260,GO:0009360
IPR010585	DNA repair protein XRCC4 Cellular Component	interpro	family		PTHR28559	GO:0003677,GO:0006302,GO:0006310,GO:0005634
IPR011114	Holliday junction DNA helicase RuvA, C-terminal Cellular Component	interpro	domain		cd14332,PF07499	GO:0005524,GO:0009378,GO:0006281,GO:0006310,GO:0009379
IPR011222	Double-stranded DNA virus, group I, capsid Cellular Component	interpro	homologous_superfamily		SSF88648	GO:0005198,GO:0019028
IPR011557	DNA gyrase, subunit B Cellular Component	interpro	family		MF_01898,TIGR01059	GO:0003677,GO:0003918,GO:0005524,GO:0006265,GO:0005694
IPR011564	Telomeric single stranded DNA binding POT1/Cdc13 Cellular Component	interpro	domain		SM00976,PF02765	GO:0003677,GO:0000723,GO:0000781
IPR012346	p53/RUNT-type transcription factor, DNA-binding domain superfamily Cellular Component	interpro	homologous_superfamily		G3DSA:2.60.40.720	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR012582	DNA-dependent protein kinase catalytic subunit, CC3 Cellular Component	interpro	domain		PF08163,SM01344	GO:0006303,GO:0005634
IPR012763	DNA polymerase III, subunit gamma/ tau, N-terminal Cellular Component	interpro	domain		TIGR02397	GO:0003887,GO:0005524,GO:0006260,GO:0009360
IPR013030	DNA topoisomerase I, DNA binding, N-terminal domain 2 Cellular Component	interpro	homologous_superfamily		G3DSA:2.170.11.10	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR013049	Spo11/DNA topoisomerase VI, subunit A, N-terminal Cellular Component	interpro	domain		PF04406	GO:0003677,GO:0003824,GO:0005524,GO:0006259,GO:0005694
IPR013498	DNA topoisomerase, type IA, zn finger Cellular Component	interpro	domain		PF01396	GO:0003677,GO:0003916,GO:0006265,GO:0005694
IPR013499	DNA topoisomerase I, eukaryotic-type Cellular Component	interpro	domain		SM00435	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR013697	DNA polymerase epsilon, catalytic subunit A, C-terminal Cellular Component	interpro	domain		SM01159,PF08490	GO:0003887,GO:0008270,GO:0006260,GO:0005634
IPR013725	DNA replication factor RFC1, C-terminal Cellular Component	interpro	domain		PF08519	GO:0003689,GO:0005524,GO:0006260,GO:0005663
IPR014727	DNA topoisomerase I, catalytic core, alpha/beta subdomain Cellular Component	interpro	homologous_superfamily		G3DSA:1.10.132.10	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR015199	DNA polymerase III, delta subunit, C-terminal Cellular Component	interpro	domain		PF09115	GO:0003677,GO:0003887,GO:0006260,GO:0009360
IPR015236	Methylated DNA-protein cysteine methyltransferase, ribonuclease H-like domain Cellular Component	interpro	domain		PF09153	GO:0005737
IPR015311	DNA fragmentation factor 40, C-terminal Cellular Component	interpro	domain		PF09230	GO:0016787,GO:0006309,GO:0005634,GO:0005737
IPR015351	RBP-J/Cbf11/Cbf12, DNA binding Cellular Component	interpro	domain		SM01267,PF09271	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR015408	Zinc finger, Mcm10/DnaG-type Cellular Component	interpro	domain		PF09329	GO:0006260,GO:0005634
IPR015833	DNA-directed DNA polymerase, family B, mitochondrial linear plasmid Cellular Component	interpro	family		PIRSF006517	GO:0003677,GO:0003887,GO:0006260,GO:0005739
IPR016266	DNA polymerase epsilon, subunit B Cellular Component	interpro	family		PIRSF000799,PTHR12708	GO:0003677,GO:0006261,GO:0008622
IPR016587	DNA damage checkpoint control protein Rad17 Cellular Component	interpro	family		PIRSF011769	GO:0003684,GO:0003690,GO:0000077,GO:0006302,GO:0007131,GO:0030896
IPR017198	DNA (cytosine-5)-methyltransferase 1-like Cellular Component	interpro	family		PIRSF037404	GO:0003886,GO:0006346,GO:0005634
IPR017967	HMG box A DNA-binding domain, conserved site Cellular Component	interpro	conserved_site		PS00353	GO:0003677,GO:0005634
IPR019038	DNA polymerase delta subunit 3 Cellular Component	interpro	family		PF09507,PTHR17598	GO:0006260,GO:0005634,GO:0043625
IPR020085	DNA delivery protein, P32/P34 Cellular Component	interpro	family		PF11087	GO:0039641
IPR020448	Maltose fermentation regulatory protein, DNA-binding domain Cellular Component	interpro	domain		PR00054	GO:0000981,GO:0003677,GO:0008270,GO:0006355,GO:0005634
IPR020604	CTF transcription factor/nuclear factor 1, DNA-binding domain Cellular Component	interpro	domain		PS51080	GO:0003700,GO:0006355,GO:0005634
IPR020607	DNA primase DnaG, archaea Cellular Component	interpro	family		MF_00007	GO:0003896,GO:0008143,GO:0000178
IPR020906	Double-stranded DNA-binding Cren7 Cellular Component	interpro	family		PF11520,MF_01387	GO:0003690,GO:0005737
IPR020917	Primosomal protein 1 Cellular Component	interpro	family		MF_01061	GO:0006260,GO:1990077
IPR021170	DnaJ homologue subfamily C member 10 Cellular Component	interpro	family		PIRSF037293	GO:0015036,GO:0034975,GO:0005783
IPR022634	DNA polymerase III, beta sliding clamp, N-terminal Cellular Component	interpro	domain		PF00712	GO:0003677,GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR022635	DNA polymerase III, beta sliding clamp, C-terminal Cellular Component	interpro	domain		PF02768	GO:0003677,GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR022637	DNA polymerase III, beta sliding clamp, central Cellular Component	interpro	domain		PF02767	GO:0003887,GO:0008408,GO:0006260,GO:0009360
IPR023278	Ethylene insensitive 3-like protein, DNA-binding domain superfamily Cellular Component	interpro	homologous_superfamily		SSF116768,G3DSA:1.10.3180.10	GO:0003700,GO:0005634
IPR024824	Growth arrest and DNA damage-inducible protein GADD45 Cellular Component	interpro	family		PTHR10411	GO:0051726,GO:0005634
IPR026052	DNA-binding protein inhibitor Cellular Component	interpro	family		PTHR11723	GO:0000122,GO:0045892,GO:0005737
IPR026213	DNA-directed RNA polymerase II subunit GRINL1 Cellular Component	interpro	family		PR02085,PF15328	GO:0003711,GO:0006368,GO:0005634
IPR027109	SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1 Cellular Component	interpro	family		PTHR12855	GO:0006281,GO:0006338,GO:0035267
IPR027249	DNA-directed DNA/RNA polymerase mu Cellular Component	interpro	family		PIRSF501176	GO:0003887,GO:0006281,GO:0005634
IPR028363	DNA-directed RNA polymerase, subunit RPB6 Cellular Component	interpro	family		PIRSF500154	GO:0003899,GO:0006351,GO:0005634,GO:0005665
IPR028880	ATP-dependent DNA helicase Rrm3 Cellular Component	interpro	family		MF_03177	GO:0003678,GO:0000723,GO:0006260,GO:0005657
IPR029703	DNA polymerase epsilon catalytic subunit Cellular Component	interpro	family		PTHR10670	GO:0003677,GO:0003887,GO:0006260,GO:0006281,GO:0008622
IPR030547	DNA repair protein XRCC2 Cellular Component	interpro	family		PTHR46644	GO:0000724,GO:0006281,GO:0005657,GO:0033063
IPR030548	DNA repair protein RAD51 homologue 2 Cellular Component	interpro	family		PTHR46456	GO:0003677,GO:0000724,GO:0006281,GO:0033063
IPR030559	DNA polymerase zeta catalytic subunit Cellular Component	interpro	family		PTHR45812	GO:0006281,GO:0019985,GO:0016035
IPR031047	DNA helicase INO80, DEAQ-box helicase domain Cellular Component	interpro	domain		cd18002	GO:0005524,GO:0140658,GO:0006281,GO:0006338,GO:0006351,GO:0005634,GO:0031011
IPR033246	DNA-binding protein BIN4 Cellular Component	interpro	family		PTHR34810	GO:0003690,GO:0042023,GO:0009330
IPR033312	DNA damage-binding protein 2 Cellular Component	interpro	family		PTHR15169	GO:0003684,GO:0006281,GO:0005634,GO:0080008
IPR036078	Spo11/DNA topoisomerase VI subunit A superfamily Cellular Component	interpro	homologous_superfamily		SSF56726	GO:0003677,GO:0005694
IPR036202	DNA topoisomerase I, DNA binding, eukaryotic-type, N-terminal domain superfamily Cellular Component	interpro	homologous_superfamily		SSF56741	GO:0003677,GO:0003917,GO:0006265,GO:0005694
IPR036395	Copper fist DNA-binding domain superfamily Cellular Component	interpro	homologous_superfamily		SSF57879,G3DSA:3.90.430.10	GO:0003677,GO:0003700,GO:0005507,GO:0006355,GO:0005634
IPR037007	Epstein Barr virus nuclear antigen-1, DNA-binding domain superfamily Cellular Component	interpro	homologous_superfamily		G3DSA:3.30.70.390	GO:0003677,GO:0042025
IPR037095	RBP-J/Cbf11, DNA binding domain superfamily Cellular Component	interpro	homologous_superfamily		G3DSA:2.60.40.1450	GO:0003677,GO:0003700,GO:0006355,GO:0005634
IPR038846	DNA-directed RNA polymerase III subunit RPC9 Cellular Component	interpro	family		PTHR15561	GO:0006384,GO:0005666
IPR038973	DNA mismatch repair protein MutL/Mlh/Pms-like Cellular Component	interpro	family		PTHR10073	GO:0016887,GO:0140664,GO:0006298,GO:0032300
IPR039748	DNA-directed RNA polymerase III subunit RPC3 Cellular Component	interpro	family		PTHR12949	GO:0003697,GO:0005666
IPR042429	Swi5-dependent recombination DNA repair protein 1 homolog Cellular Component	interpro	family		PTHR28643	GO:0030374,GO:0000724,GO:0032798
IPR046399	DNA-directed RNA polymerase subunit Rpo7 Cellular Component	interpro	family		MF_00865	GO:0006351,GO:0000428
